request_type,response_time,pattern
resource_exhaustion,15,degradation
resource_exhaustion,106,degradation
resource_exhaustion,200,degradation
resource_exhaustion,173,degradation
resource_exhaustion,370,degradation
resource_exhaustion,38,degradation
resource_exhaustion,263,degradation
resource_exhaustion,161,degradation
resource_exhaustion,50,degradation
resource_exhaustion,783,degradation
resource_exhaustion,189,degradation
resource_exhaustion,354,degradation
resource_exhaustion,542,degradation
resource_exhaustion,218,degradation
resource_exhaustion,761,degradation
resource_exhaustion,110,degradation
resource_exhaustion,287,degradation
resource_exhaustion,1325,degradation
resource_exhaustion,916,degradation
resource_exhaustion,109,degradation
resource_exhaustion,429,degradation
resource_exhaustion,33,degradation
resource_exhaustion,198,degradation
resource_exhaustion,257,degradation
resource_exhaustion,105,degradation
resource_exhaustion,573,degradation
resource_exhaustion,162,degradation
resource_exhaustion,299,degradation
resource_exhaustion,125,degradation
resource_exhaustion,856,degradation
resource_exhaustion,198,degradation
resource_exhaustion,47,degradation
resource_exhaustion,699,degradation
resource_exhaustion,322,degradation
resource_exhaustion,17,degradation
resource_exhaustion,384,degradation
resource_exhaustion,189,degradation
resource_exhaustion,24,degradation
resource_exhaustion,11,degradation
resource_exhaustion,248,degradation
resource_exhaustion,312,degradation
resource_exhaustion,212,degradation
resource_exhaustion,72,degradation
resource_exhaustion,33,degradation
resource_exhaustion,316,degradation
resource_exhaustion,49,degradation
resource_exhaustion,174,degradation
resource_exhaustion,132,degradation
resource_exhaustion,251,degradation
resource_exhaustion,10,degradation
resource_exhaustion,63,degradation
resource_exhaustion,62,degradation
resource_exhaustion,186,degradation
resource_exhaustion,486,degradation
resource_exhaustion,99,degradation
resource_exhaustion,232,degradation
resource_exhaustion,104,degradation
resource_exhaustion,1762,degradation
resource_exhaustion,163,degradation
resource_exhaustion,123,degradation
resource_exhaustion,144,degradation
resource_exhaustion,41,degradation
resource_exhaustion,81,degradation
resource_exhaustion,85,degradation
resource_exhaustion,256,degradation
resource_exhaustion,423,degradation
resource_exhaustion,37,degradation
resource_exhaustion,318,degradation
resource_exhaustion,830,degradation
resource_exhaustion,960,degradation
resource_exhaustion,71,degradation
resource_exhaustion,74,degradation
resource_exhaustion,76,degradation
resource_exhaustion,56,degradation
resource_exhaustion,1566,degradation
resource_exhaustion,10,degradation
resource_exhaustion,281,degradation
resource_exhaustion,795,degradation
resource_exhaustion,74,degradation
resource_exhaustion,10,degradation
resource_exhaustion,315,degradation
resource_exhaustion,83,degradation
resource_exhaustion,177,degradation
resource_exhaustion,305,degradation
resource_exhaustion,112,degradation
resource_exhaustion,124,degradation
resource_exhaustion,37,degradation
resource_exhaustion,399,degradation
resource_exhaustion,378,degradation
resource_exhaustion,276,degradation
resource_exhaustion,445,degradation
resource_exhaustion,15,degradation
resource_exhaustion,334,degradation
resource_exhaustion,37,degradation
resource_exhaustion,1741,degradation
resource_exhaustion,387,degradation
resource_exhaustion,165,degradation
resource_exhaustion,71,degradation
resource_exhaustion,713,degradation
resource_exhaustion,451,degradation
resource_exhaustion,50,degradation
resource_exhaustion,221,degradation
resource_exhaustion,326,degradation
resource_exhaustion,91,degradation
resource_exhaustion,18,degradation
resource_exhaustion,22,degradation
resource_exhaustion,168,degradation
resource_exhaustion,301,degradation
resource_exhaustion,10,degradation
resource_exhaustion,21,degradation
resource_exhaustion,93,degradation
resource_exhaustion,963,degradation
resource_exhaustion,70,degradation
resource_exhaustion,303,degradation
resource_exhaustion,577,degradation
resource_exhaustion,64,degradation
resource_exhaustion,39,degradation
resource_exhaustion,518,degradation
resource_exhaustion,631,degradation
resource_exhaustion,186,degradation
resource_exhaustion,504,degradation
resource_exhaustion,10,degradation
resource_exhaustion,271,degradation
resource_exhaustion,413,degradation
resource_exhaustion,395,degradation
resource_exhaustion,1098,degradation
resource_exhaustion,730,degradation
resource_exhaustion,272,degradation
resource_exhaustion,268,degradation
resource_exhaustion,89,degradation
resource_exhaustion,10,degradation
resource_exhaustion,190,degradation
resource_exhaustion,98,degradation
resource_exhaustion,88,degradation
resource_exhaustion,72,degradation
resource_exhaustion,335,degradation
resource_exhaustion,204,degradation
resource_exhaustion,774,degradation
resource_exhaustion,112,degradation
resource_exhaustion,264,degradation
resource_exhaustion,387,degradation
resource_exhaustion,983,degradation
resource_exhaustion,269,degradation
resource_exhaustion,81,degradation
resource_exhaustion,19,degradation
resource_exhaustion,73,degradation
resource_exhaustion,119,degradation
resource_exhaustion,179,degradation
resource_exhaustion,105,degradation
resource_exhaustion,527,degradation
resource_exhaustion,10,degradation
resource_exhaustion,26,degradation
resource_exhaustion,577,degradation
resource_exhaustion,81,degradation
resource_exhaustion,173,degradation
resource_exhaustion,116,degradation
resource_exhaustion,394,degradation
resource_exhaustion,11,degradation
resource_exhaustion,124,degradation
resource_exhaustion,236,degradation
resource_exhaustion,366,degradation
resource_exhaustion,170,degradation
resource_exhaustion,124,degradation
resource_exhaustion,367,degradation
resource_exhaustion,155,degradation
resource_exhaustion,837,degradation
resource_exhaustion,26,degradation
resource_exhaustion,141,degradation
resource_exhaustion,10,degradation
resource_exhaustion,539,degradation
resource_exhaustion,302,degradation
resource_exhaustion,168,degradation
resource_exhaustion,37,degradation
resource_exhaustion,243,degradation
resource_exhaustion,177,degradation
resource_exhaustion,12,degradation
resource_exhaustion,298,degradation
resource_exhaustion,98,degradation
resource_exhaustion,27,degradation
resource_exhaustion,482,degradation
resource_exhaustion,426,degradation
resource_exhaustion,636,degradation
resource_exhaustion,331,degradation
resource_exhaustion,367,degradation
resource_exhaustion,232,degradation
resource_exhaustion,1109,degradation
resource_exhaustion,132,degradation
resource_exhaustion,463,degradation
resource_exhaustion,223,degradation
resource_exhaustion,410,degradation
resource_exhaustion,125,degradation
resource_exhaustion,1052,degradation
resource_exhaustion,241,degradation
resource_exhaustion,22,degradation
resource_exhaustion,756,degradation
resource_exhaustion,358,degradation
resource_exhaustion,183,degradation
resource_exhaustion,168,degradation
resource_exhaustion,77,degradation
resource_exhaustion,190,degradation
resource_exhaustion,40,degradation
resource_exhaustion,83,degradation
resource_exhaustion,195,degradation
resource_exhaustion,96,degradation
resource_exhaustion,108,degradation
resource_exhaustion,58,degradation
resource_exhaustion,153,degradation
resource_exhaustion,693,degradation
resource_exhaustion,320,degradation
resource_exhaustion,109,degradation
resource_exhaustion,1331,degradation
resource_exhaustion,77,degradation
resource_exhaustion,497,degradation
resource_exhaustion,338,degradation
resource_exhaustion,480,degradation
resource_exhaustion,46,degradation
resource_exhaustion,122,degradation
resource_exhaustion,665,degradation
resource_exhaustion,478,degradation
resource_exhaustion,793,degradation
resource_exhaustion,110,degradation
resource_exhaustion,430,degradation
resource_exhaustion,176,degradation
resource_exhaustion,85,degradation
resource_exhaustion,61,degradation
resource_exhaustion,346,degradation
resource_exhaustion,430,degradation
resource_exhaustion,792,degradation
resource_exhaustion,744,degradation
resource_exhaustion,218,degradation
resource_exhaustion,706,degradation
resource_exhaustion,75,degradation
resource_exhaustion,110,degradation
synchronized_attack,160,attack
synchronized_attack,169,attack
synchronized_attack,136,attack
synchronized_attack,257,attack
synchronized_attack,528,attack
synchronized_attack,255,attack
synchronized_attack,308,attack
synchronized_attack,332,attack
synchronized_attack,517,attack
synchronized_attack,206,attack
synchronized_attack,361,attack
synchronized_attack,535,attack
synchronized_attack,610,attack
synchronized_attack,231,attack
synchronized_attack,347,attack
synchronized_attack,233,attack
synchronized_attack,435,attack
synchronized_attack,236,attack
synchronized_attack,432,attack
synchronized_attack,464,attack
synchronized_attack,194,attack
synchronized_attack,308,attack
synchronized_attack,207,attack
synchronized_attack,357,attack
synchronized_attack,305,attack
synchronized_attack,178,attack
synchronized_attack,501,attack
synchronized_attack,242,attack
synchronized_attack,567,attack
synchronized_attack,601,attack
synchronized_attack,503,attack
synchronized_attack,494,attack
synchronized_attack,283,attack
synchronized_attack,826,attack
synchronized_attack,158,attack
synchronized_attack,402,attack
synchronized_attack,267,attack
synchronized_attack,372,attack
synchronized_attack,501,attack
synchronized_attack,415,attack
synchronized_attack,404,attack
synchronized_attack,294,attack
synchronized_attack,259,attack
synchronized_attack,666,attack
synchronized_attack,392,attack
synchronized_attack,106,attack
synchronized_attack,460,attack
synchronized_attack,499,attack
synchronized_attack,166,attack
synchronized_attack,765,attack
synchronized_attack,181,attack
synchronized_attack,535,attack
synchronized_attack,160,attack
synchronized_attack,264,attack
synchronized_attack,392,attack
synchronized_attack,468,attack
synchronized_attack,162,attack
synchronized_attack,171,attack
synchronized_attack,240,attack
synchronized_attack,420,attack
synchronized_attack,291,attack
synchronized_attack,81,attack
synchronized_attack,265,attack
synchronized_attack,253,attack
synchronized_attack,542,attack
synchronized_attack,479,attack
synchronized_attack,717,attack
synchronized_attack,412,attack
synchronized_attack,960,attack
synchronized_attack,175,attack
synchronized_attack,737,attack
synchronized_attack,248,attack
synchronized_attack,471,attack
synchronized_attack,152,attack
synchronized_attack,439,attack
synchronized_attack,479,attack
synchronized_attack,158,attack
synchronized_attack,358,attack
synchronized_attack,494,attack
synchronized_attack,450,attack
synchronized_attack,218,attack
synchronized_attack,545,attack
synchronized_attack,225,attack
synchronized_attack,414,attack
synchronized_attack,469,attack
synchronized_attack,807,attack
synchronized_attack,90,attack
synchronized_attack,894,attack
synchronized_attack,167,attack
synchronized_attack,168,attack
synchronized_attack,288,attack
synchronized_attack,576,attack
synchronized_attack,768,attack
synchronized_attack,346,attack
synchronized_attack,433,attack
synchronized_attack,282,attack
synchronized_attack,365,attack
synchronized_attack,209,attack
synchronized_attack,646,attack
synchronized_attack,779,attack
synchronized_attack,654,attack
synchronized_attack,227,attack
synchronized_attack,77,attack
synchronized_attack,236,attack
synchronized_attack,534,attack
synchronized_attack,606,attack
synchronized_attack,222,attack
synchronized_attack,487,attack
synchronized_attack,304,attack
synchronized_attack,575,attack
synchronized_attack,168,attack
